Event,Time,SfcId,Result,Resource,Vnffgs,Solution,Reason
t,220.0,89,False,"[np.int64(16192), np.int64(23999914), np.int64(1100714)]","[92, 94, 102]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,220.0,94,True,"[np.int64(16192), np.int64(23999914), np.int64(1100870)]","[92, 94, 102]","dict_values([13, 37, 11, 41, 6])",
+,221.0,105,False,"[np.int64(16192), np.int64(23999914), np.int64(1100870)]","[92, 94, 102]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,221.0,106,True,"[np.int64(16156), np.int64(23999874), np.int64(1099176)]","[92, 94, 102, 106]","dict_values([9, 17, 20, 46, 19, 15, 31])",
+,222.0,107,False,"[np.int64(16156), np.int64(23999874), np.int64(1099176)]","[92, 94, 102, 106]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,222.6771084841629,93,False,"[np.int64(16156), np.int64(23999874), np.int64(1099176)]","[92, 94, 102, 106]",,
+,223.0,108,False,"[np.int64(16156), np.int64(23999874), np.int64(1099176)]","[92, 94, 102, 106]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,224.46757938791805,84,False,"[np.int64(16156), np.int64(23999874), np.int64(1099176)]","[92, 94, 102, 106]",,
+,225.0,109,False,"[np.int64(16156), np.int64(23999874), np.int64(1099176)]","[92, 94, 102, 106]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,228.0,110,False,"[np.int64(16156), np.int64(23999874), np.int64(1099176)]","[92, 94, 102, 106]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,228.0,111,True,"[np.int64(16121), np.int64(23999854), np.int64(1098512)]","[92, 94, 102, 106, 111]","dict_values([6, 47, 23, 31, 37])",
+,228.0,112,False,"[np.int64(16121), np.int64(23999854), np.int64(1098512)]","[92, 94, 102, 106, 111]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,229.0,113,False,"[np.int64(16121), np.int64(23999854), np.int64(1098512)]","[92, 94, 102, 106, 111]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,230.0,94,True,"[np.int64(16121), np.int64(23999854), np.int64(1087608)]","[92, 94, 102, 106, 111]","dict_values([13, 46, 13, 24, 6])",
t,230.0,102,True,"[np.int64(16121), np.int64(23999854), np.int64(1087304)]","[92, 94, 102, 106, 111]","dict_values([5, 34, 0, 17, 37])",
t,230.0,106,False,"[np.int64(16157), np.int64(23999894), np.int64(1088182)]","[92, 94, 102, 111]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,230.0,111,False,"[np.int64(16192), np.int64(23999914), np.int64(1088664)]","[92, 94, 102]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
-,230.33920815422442,87,False,"[np.int64(16192), np.int64(23999914), np.int64(1088664)]","[92, 94, 102]",,
+,232.0,114,False,"[np.int64(16192), np.int64(23999914), np.int64(1088664)]","[92, 94, 102]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,232.93132017181497,99,False,"[np.int64(16192), np.int64(23999914), np.int64(1088664)]","[92, 94, 102]",,
-,233.5857500848775,102,True,"[np.int64(16214), np.int64(23999945), np.int64(1089970)]","[92, 94]",,
-,233.7948085651721,94,True,"[np.int64(16232), np.int64(23999969), np.int64(1091482)]",[92],,
+,234.0,115,True,"[np.int64(16208), np.int64(23999939), np.int64(1089864)]","[92, 115]","dict_values([16, 21, 3, 29, 10, 0])",
-,234.37697793366277,92,True,"[np.int64(16230), np.int64(23999970), np.int64(1090992)]",[115],,
+,236.0,116,False,"[np.int64(16230), np.int64(23999970), np.int64(1090992)]",[115],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,236.0,117,True,"[np.int64(16198), np.int64(23999946), np.int64(1090024)]","[115, 117]","dict_values([32, 14, 3, 7, 17])",
-,236.537283105685,110,False,"[np.int64(16198), np.int64(23999946), np.int64(1090024)]","[115, 117]",,
-,236.60087749626007,89,False,"[np.int64(16198), np.int64(23999946), np.int64(1090024)]","[115, 117]",,
+,237.0,118,True,"[np.int64(16175), np.int64(23999922), np.int64(1088790)]","[115, 117, 118]","dict_values([14, 25, 25, 2, 20])",
-,237.83887698148388,95,False,"[np.int64(16175), np.int64(23999922), np.int64(1088790)]","[115, 117, 118]",,
-,237.85978196076914,106,False,"[np.int64(16175), np.int64(23999922), np.int64(1088790)]","[115, 117, 118]",,
-,237.93077205723586,96,False,"[np.int64(16175), np.int64(23999922), np.int64(1088790)]","[115, 117, 118]",,
+,239.0,119,False,"[np.int64(16175), np.int64(23999922), np.int64(1088790)]","[115, 117, 118]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,240.0,120,False,"[np.int64(16175), np.int64(23999922), np.int64(1088790)]","[115, 117, 118]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,240.0,121,False,"[np.int64(16175), np.int64(23999922), np.int64(1088790)]","[115, 117, 118]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
t,240.0,115,False,"[np.int64(16199), np.int64(23999952), np.int64(1095250)]","[117, 118]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,240.0,117,True,"[np.int64(16199), np.int64(23999952), np.int64(1095152)]","[117, 118]","dict_values([32, 45, 17, 21, 17])",
t,240.0,118,True,"[np.int64(16199), np.int64(23999952), np.int64(1093710)]","[117, 118]","dict_values([14, 10, 40, 21, 20])",
-,240.0413190196532,85,False,"[np.int64(16199), np.int64(23999952), np.int64(1093710)]","[117, 118]",,
-,240.27111735317217,97,False,"[np.int64(16199), np.int64(23999952), np.int64(1093710)]","[117, 118]",,
+,241.0,122,False,"[np.int64(16199), np.int64(23999952), np.int64(1093710)]","[117, 118]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,241.0,123,True,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]","dict_values([1, 31, 32, 0, 35, 29, 44])",
-,241.0529718256705,114,False,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]",,
-,242.43913095893748,101,False,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]",,
-,242.80584017867486,98,False,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]",,
+,244.0,124,False,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,244.00425797686782,86,False,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]",,
-,244.84425058556695,112,False,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]",,
+,246.0,125,False,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,249.0,126,False,"[np.int64(16164), np.int64(23999923), np.int64(1092356)]","[117, 118, 123]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,250.0,117,True,"[np.int64(16164), np.int64(23999923), np.int64(1085168)]","[117, 118, 123]","dict_values([32, 29, 33, 8, 17])",
t,250.0,118,False,"[np.int64(16187), np.int64(23999947), np.int64(1086920)]","[117, 123]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,250.0,123,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
+,251.0,127,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,251.06374377429145,111,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,
+,252.0,128,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,253.0,129,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,253.52703199164688,104,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,
+,254.0,130,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,254.41973492210158,123,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,
-,255.7517163251849,122,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,
-,255.87019434624978,113,False,"[np.int64(16222), np.int64(23999976), np.int64(1088216)]",[117],,
+,256.0,131,True,"[np.int64(16203), np.int64(23999944), np.int64(1087074)]","[117, 131]","dict_values([44, 24, 1, 6, 40, 3])",
+,259.0,132,False,"[np.int64(16203), np.int64(23999944), np.int64(1087074)]","[117, 131]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,259.699256385907,127,False,"[np.int64(16203), np.int64(23999944), np.int64(1087074)]","[117, 131]",,
t,260.0,131,True,"[np.int64(16203), np.int64(23999944), np.int64(1078576)]","[117, 131]","dict_values([44, 7, 22, 39, 0, 3])",
-,260.0205052357836,117,True,"[np.int64(16235), np.int64(23999968), np.int64(1079768)]",[131],,
-,260.2530861906738,119,False,"[np.int64(16235), np.int64(23999968), np.int64(1079768)]",[131],,
+,261.0,133,False,"[np.int64(16235), np.int64(23999968), np.int64(1079768)]",[131],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,262.13907817539166,109,False,"[np.int64(16235), np.int64(23999968), np.int64(1079768)]",[131],,
+,263.0,134,True,"[np.int64(16186), np.int64(23999919), np.int64(1076718)]","[131, 134]","dict_values([13, 38, 7, 44, 41, 11, 21, 17, 28, 27])",
+,264.0,135,False,"[np.int64(16186), np.int64(23999919), np.int64(1076718)]","[131, 134]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,264.0952349331786,105,False,"[np.int64(16186), np.int64(23999919), np.int64(1076718)]","[131, 134]",,
+,266.0,136,False,"[np.int64(16186), np.int64(23999919), np.int64(1076718)]","[131, 134]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,267.0,137,True,"[np.int64(16157), np.int64(23999895), np.int64(1076006)]","[131, 134, 137]","dict_values([28, 37, 16, 39, 37])",
+,268.0,138,False,"[np.int64(16157), np.int64(23999895), np.int64(1076006)]","[131, 134, 137]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,268.6934202330328,103,False,"[np.int64(16157), np.int64(23999895), np.int64(1076006)]","[131, 134, 137]",,
-,269.3292289188072,131,True,"[np.int64(16176), np.int64(23999927), np.int64(1077016)]","[134, 137]",,
+,270.0,139,False,"[np.int64(16176), np.int64(23999927), np.int64(1077016)]","[134, 137]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,270.0,134,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
-,270.2915805476085,126,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,
-,271.5619242804334,108,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,
+,272.0,140,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,272.02244698204197,116,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,
-,273.5065244826212,115,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,
+,275.0,141,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,275.0,142,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,275.68096511607115,135,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,
-,275.82394243344703,121,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,
-,276.5378834124581,125,False,"[np.int64(16225), np.int64(23999976), np.int64(1092208)]",[137],,
+,279.0,143,True,"[np.int64(16202), np.int64(23999954), np.int64(1090926)]","[137, 143]","dict_values([19, 1, 27, 43, 20])",
-,279.79205019274934,129,False,"[np.int64(16202), np.int64(23999954), np.int64(1090926)]","[137, 143]",,
t,280.0,137,False,"[np.int64(16231), np.int64(23999978), np.int64(1080316)]",[143],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
t,280.0,143,True,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],"dict_values([19, 9, 27, 9, 20])",
-,280.7409515221718,107,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,
+,281.0,144,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,281.7244831669973,120,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,
-,281.99723430531515,141,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,
+,283.0,145,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,283.0,146,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,283.71927566202885,124,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,
-,285.9923745978906,134,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,
+,286.0,147,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,286.9035157973776,138,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,
+,287.0,148,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,287.0,149,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,289.0,150,False,"[np.int64(16231), np.int64(23999978), np.int64(1079214)]",[143],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,292.38180555938914,118,False,"[np.int64(16231), np.int64(23999978), np.int64(1103996)]",[143],,
+,293.0,151,False,"[np.int64(16231), np.int64(23999978), np.int64(1103996)]",[143],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,293.53288810850154,130,False,"[np.int64(16231), np.int64(23999978), np.int64(1103996)]",[143],,
+,295.0,152,True,"[np.int64(16203), np.int64(23999945), np.int64(1102946)]","[143, 152]","dict_values([11, 20, 4, 36, 19, 30])",
+,296.0,153,False,"[np.int64(16203), np.int64(23999945), np.int64(1102946)]","[143, 152]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,298.0,154,False,"[np.int64(16203), np.int64(23999945), np.int64(1102946)]","[143, 152]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,298.38658135250415,148,False,"[np.int64(16203), np.int64(23999945), np.int64(1102946)]","[143, 152]",,
-,298.62266291864466,150,False,"[np.int64(16203), np.int64(23999945), np.int64(1102946)]","[143, 152]",,
-,298.817635049758,133,False,"[np.int64(16203), np.int64(23999945), np.int64(1102946)]","[143, 152]",,
+,299.0,155,True,"[np.int64(16162), np.int64(23999915), np.int64(1101636)]","[143, 152, 155]","dict_values([25, 12, 15, 32, 25, 41, 19])",
-,299.75623216141844,132,False,"[np.int64(16162), np.int64(23999915), np.int64(1101636)]","[143, 152, 155]",,
t,300.0,143,False,"[np.int64(16185), np.int64(23999937), np.int64(1082188)]","[152, 155]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,300.0,152,False,"[np.int64(16213), np.int64(23999970), np.int64(1083102)]",[155],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
t,300.0,155,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
-,301.0748002928413,140,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,
+,303.0,156,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,303.6436472552637,128,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,
-,303.74738246954263,139,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,
+,304.0,157,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,306.0,158,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,306.0,159,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,306.0,160,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,310.0,161,False,"[np.int64(16254), np.int64(24000000), np.int64(1083926)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,310.6568748568062,142,False,"[np.int64(16254), np.int64(24000000), np.int64(1099108)]",[],,
+,312.0,162,False,"[np.int64(16254), np.int64(24000000), np.int64(1099108)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,312.62896463024003,145,False,"[np.int64(16254), np.int64(24000000), np.int64(1099108)]",[],,
+,313.0,163,False,"[np.int64(16254), np.int64(24000000), np.int64(1099108)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,315.0,164,False,"[np.int64(16254), np.int64(24000000), np.int64(1099108)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,316.0,165,False,"[np.int64(16254), np.int64(24000000), np.int64(1099108)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,316.4856344637161,137,False,"[np.int64(16254), np.int64(24000000), np.int64(1099108)]",[],,
+,318.0,166,False,"[np.int64(16254), np.int64(24000000), np.int64(1099108)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,320.96335983930607,157,False,"[np.int64(16254), np.int64(24000000), np.int64(1088646)]",[],,
+,322.0,167,True,"[np.int64(16215), np.int64(23999966), np.int64(1086284)]",[167],"dict_values([44, 10, 0, 15, 29, 36, 34, 36])",
-,322.0841551411517,153,False,"[np.int64(16215), np.int64(23999966), np.int64(1086284)]",[167],,
-,322.71988331071947,162,False,"[np.int64(16215), np.int64(23999966), np.int64(1086284)]",[167],,
-,324.6063540726836,136,False,"[np.int64(16215), np.int64(23999966), np.int64(1086284)]",[167],,
+,325.0,168,False,"[np.int64(16215), np.int64(23999966), np.int64(1086284)]",[167],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,325.0,169,False,"[np.int64(16215), np.int64(23999966), np.int64(1086284)]",[167],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,327.6497440376709,146,False,"[np.int64(16215), np.int64(23999966), np.int64(1086284)]",[167],,
-,327.6835822377309,144,False,"[np.int64(16215), np.int64(23999966), np.int64(1086284)]",[167],,
+,329.0,170,True,"[np.int64(16174), np.int64(23999920), np.int64(1084719)]","[167, 170]","dict_values([16, 13, 6, 14, 2, 4, 2, 2, 10])",
-,329.647068522448,143,False,"[np.int64(16174), np.int64(23999920), np.int64(1084719)]","[167, 170]",,
t,330.0,167,False,"[np.int64(16213), np.int64(23999954), np.int64(1103211)]",[170],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
-,331.1714048823489,147,False,"[np.int64(16213), np.int64(23999954), np.int64(1103211)]",[170],,
-,331.6762982899455,155,False,"[np.int64(16213), np.int64(23999954), np.int64(1103211)]",[170],,
+,332.0,171,False,"[np.int64(16213), np.int64(23999954), np.int64(1103211)]",[170],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,332.52238140550895,156,False,"[np.int64(16213), np.int64(23999954), np.int64(1103211)]",[170],,
+,333.0,172,True,"[np.int64(16185), np.int64(23999929), np.int64(1102009)]","[170, 172]","dict_values([23, 47, 21, 15, 0])",
-,333.864907449402,167,False,"[np.int64(16185), np.int64(23999929), np.int64(1102009)]","[170, 172]",,
-,334.07491092869884,152,False,"[np.int64(16185), np.int64(23999929), np.int64(1102009)]","[170, 172]",,
+,336.0,173,False,"[np.int64(16185), np.int64(23999929), np.int64(1102009)]","[170, 172]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,337.0,174,False,"[np.int64(16185), np.int64(23999929), np.int64(1102009)]","[170, 172]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,338.0,175,False,"[np.int64(16185), np.int64(23999929), np.int64(1102009)]","[170, 172]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,340.0,176,True,"[np.int64(16161), np.int64(23999902), np.int64(1100535)]","[170, 172, 176]","dict_values([30, 46, 11, 20, 41, 43])",
+,340.0,177,False,"[np.int64(16161), np.int64(23999902), np.int64(1100535)]","[170, 172, 176]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,340.0,172,True,"[np.int64(16161), np.int64(23999902), np.int64(1098427)]","[170, 172, 176]","dict_values([23, 17, 46, 27, 0])",
t,340.0,176,False,"[np.int64(16185), np.int64(23999929), np.int64(1099457)]","[170, 172]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
+,341.0,178,True,"[np.int64(16163), np.int64(23999906), np.int64(1097601)]","[170, 172, 178]","dict_values([14, 20, 22, 36, 39])",
-,341.1678753560863,168,False,"[np.int64(16163), np.int64(23999906), np.int64(1097601)]","[170, 172, 178]",,
-,342.21701013208735,159,False,"[np.int64(16163), np.int64(23999906), np.int64(1097601)]","[170, 172, 178]",,
+,343.0,179,False,"[np.int64(16163), np.int64(23999906), np.int64(1097601)]","[170, 172, 178]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,343.7017272981751,154,False,"[np.int64(16163), np.int64(23999906), np.int64(1097601)]","[170, 172, 178]",,
-,343.8406868496167,149,False,"[np.int64(16163), np.int64(23999906), np.int64(1097601)]","[170, 172, 178]",,
+,344.0,180,False,"[np.int64(16163), np.int64(23999906), np.int64(1097601)]","[170, 172, 178]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,344.177142151423,172,True,"[np.int64(16191), np.int64(23999931), np.int64(1098443)]","[170, 178]",,
-,345.118580409476,158,False,"[np.int64(16191), np.int64(23999931), np.int64(1098443)]","[170, 178]",,
-,345.73338110891723,151,False,"[np.int64(16191), np.int64(23999931), np.int64(1098443)]","[170, 178]",,
+,348.0,181,True,"[np.int64(16164), np.int64(23999904), np.int64(1097877)]","[170, 178, 181]","dict_values([13, 14, 1, 34, 30])",
t,350.0,178,True,"[np.int64(16164), np.int64(23999904), np.int64(1099041)]","[170, 178, 181]","dict_values([14, 37, 37, 42, 39])",
t,350.0,181,True,"[np.int64(16164), np.int64(23999904), np.int64(1098979)]","[170, 178, 181]","dict_values([13, 44, 40, 17, 30])",
-,351.4319832420237,161,False,"[np.int64(16164), np.int64(23999904), np.int64(1098979)]","[170, 178, 181]",,
+,352.0,182,True,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]","dict_values([7, 28, 43, 20, 9, 31])",
+,352.0,183,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,353.0,184,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,353.0,185,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,355.0,186,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,356.0,187,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,357.0,188,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,357.53733832449655,160,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,
-,358.46847247104597,163,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,
-,359.9305394889399,176,False,"[np.int64(16145), np.int64(23999871), np.int64(1096765)]","[170, 178, 181, 182]",,
t,360.0,170,False,"[np.int64(16186), np.int64(23999917), np.int64(1090220)]","[178, 181, 182]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
t,360.0,178,False,"[np.int64(16208), np.int64(23999940), np.int64(1091448)]","[181, 182]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,360.0,181,True,"[np.int64(16208), np.int64(23999940), np.int64(1091278)]","[181, 182]","dict_values([13, 39, 22, 39, 30])",
t,360.0,182,False,"[np.int64(16227), np.int64(23999973), np.int64(1092338)]",[181],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
-,360.5142737288207,169,False,"[np.int64(16227), np.int64(23999973), np.int64(1092338)]",[181],,
+,361.0,189,False,"[np.int64(16227), np.int64(23999973), np.int64(1092338)]",[181],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,363.0,190,False,"[np.int64(16227), np.int64(23999973), np.int64(1092338)]",[181],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,363.88023314563975,170,False,"[np.int64(16227), np.int64(23999973), np.int64(1092338)]",[181],,
-,363.9778808106307,164,False,"[np.int64(16227), np.int64(23999973), np.int64(1092338)]",[181],,
+,365.0,191,True,"[np.int64(16200), np.int64(23999951), np.int64(1091540)]","[181, 191]","dict_values([15, 43, 16, 41, 18])",
+,367.0,192,True,"[np.int64(16155), np.int64(23999907), np.int64(1090006)]","[181, 191, 192]","dict_values([20, 27, 10, 37, 6, 0, 17, 16, 14])",
-,368.1102000840616,178,False,"[np.int64(16155), np.int64(23999907), np.int64(1090006)]","[181, 191, 192]",,
-,369.9561462492614,175,False,"[np.int64(16155), np.int64(23999907), np.int64(1090006)]","[181, 191, 192]",,
+,370.0,193,True,"[np.int64(16133), np.int64(23999875), np.int64(1088868)]","[181, 191, 192, 193]","dict_values([31, 16, 31, 33, 27, 44])",
t,370.0,181,True,"[np.int64(16133), np.int64(23999875), np.int64(1091330)]","[181, 191, 192, 193]","dict_values([13, 10, 36, 47, 30])",
t,370.0,191,True,"[np.int64(16133), np.int64(23999875), np.int64(1091028)]","[181, 191, 192, 193]","dict_values([15, 14, 44, 37, 18])",
t,370.0,192,False,"[np.int64(16178), np.int64(23999919), np.int64(1092382)]","[181, 191, 193]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
t,370.0,193,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
-,370.20901404334876,174,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,
-,370.5686553654919,165,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,
-,370.61419100565433,171,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,
