Event,Time,SfcId,Result,Resource,Vnffgs,Reason
-,2.0,53,True,"[13157.979983730082, 23999986.64488843, 1089636.9743917799]","[54, 63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,54,True,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,55,False,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,56,False,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,57,False,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,58,False,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,59,False,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,60,False,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,61,False,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,62,False,"[13181.979146131564, 23999986.96705491, 1089741.5393343153]","[63, 83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,63,True,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,64,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,65,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,66,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,67,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,68,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,69,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,70,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,71,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,72,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,73,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,74,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,75,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,76,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,77,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,78,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,79,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,80,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,81,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,82,False,"[13189.418750592637, 23999987.4156636, 1089774.4575002918]","[83, 86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,83,True,"[13203.574564675795, 23999987.62240899, 1089832.516961806]","[86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,84,False,"[13203.574564675795, 23999987.62240899, 1089832.516961806]","[86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,85,False,"[13203.574564675795, 23999987.62240899, 1089832.516961806]","[86, 92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,86,True,"[13224.449801656841, 23999987.99365998, 1089959.1966769705]","[92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,87,False,"[13224.449801656841, 23999987.99365998, 1089959.1966769705]","[92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,88,False,"[13224.449801656841, 23999987.99365998, 1089959.1966769705]","[92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,89,False,"[13224.449801656841, 23999987.99365998, 1089959.1966769705]","[92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,90,False,"[13224.449801656841, 23999987.99365998, 1089959.1966769705]","[92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,91,False,"[13224.449801656841, 23999987.99365998, 1089959.1966769705]","[92, 94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,92,True,"[13238.491377830072, 23999988.42427501, 1090014.4512188574]","[94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,93,False,"[13238.491377830072, 23999988.42427501, 1090014.4512188574]","[94, 105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,94,True,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,95,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,96,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,97,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,98,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,99,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,100,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,101,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,102,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,103,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,104,False,"[13262.809028330405, 23999988.81175987, 1090133.5644379747]","[105, 117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,105,True,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,106,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,107,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,108,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,109,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,110,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,111,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,112,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,113,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,114,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,115,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,116,False,"[13273.203782421804, 23999989.16902792, 1090182.7346683634]","[117, 122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,117,True,"[13283.566155703813, 23999989.414687026, 1090219.8268530387]","[122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,118,False,"[13283.566155703813, 23999989.414687026, 1090219.8268530387]","[122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,119,False,"[13283.566155703813, 23999989.414687026, 1090219.8268530387]","[122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,120,False,"[13283.566155703813, 23999989.414687026, 1090219.8268530387]","[122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,121,False,"[13283.566155703813, 23999989.414687026, 1090219.8268530387]","[122, 124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,122,True,"[13311.099059273229, 23999989.957257036, 1090359.0627373224]","[124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,123,False,"[13311.099059273229, 23999989.957257036, 1090359.0627373224]","[124, 128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,124,True,"[13342.871249846254, 23999990.439764716, 1090483.4767810248]","[128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,125,False,"[13342.871249846254, 23999990.439764716, 1090483.4767810248]","[128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,126,False,"[13342.871249846254, 23999990.439764716, 1090483.4767810248]","[128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,127,False,"[13342.871249846254, 23999990.439764716, 1090483.4767810248]","[128, 152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,128,True,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,129,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,130,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,131,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,132,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,133,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,134,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,135,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,136,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,137,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,138,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,139,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,140,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,141,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,142,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,143,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,144,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,145,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,146,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,147,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,148,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,149,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,150,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,151,False,"[13358.874388649148, 23999990.893627126, 1090559.355171628]","[152, 158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,152,True,"[13377.839866984521, 23999991.28743083, 1090654.0887405132]","[158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,153,False,"[13377.839866984521, 23999991.28743083, 1090654.0887405132]","[158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,154,False,"[13377.839866984521, 23999991.28743083, 1090654.0887405132]","[158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,155,False,"[13377.839866984521, 23999991.28743083, 1090654.0887405132]","[158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,156,False,"[13377.839866984521, 23999991.28743083, 1090654.0887405132]","[158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,157,False,"[13377.839866984521, 23999991.28743083, 1090654.0887405132]","[158, 161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,158,True,"[13388.412600194486, 23999991.55564283, 1090735.9564300005]","[161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,159,False,"[13388.412600194486, 23999991.55564283, 1090735.9564300005]","[161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,160,False,"[13388.412600194486, 23999991.55564283, 1090735.9564300005]","[161, 170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,161,True,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,162,False,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,163,False,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,164,False,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,165,False,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,166,False,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,167,False,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,168,False,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
-,2.0,169,False,"[13398.932525066584, 23999991.901041184, 1090781.5187764708]","[170, 186, 188, 192, 195, 204, 225, 229, 233, 239, 245, 251, 254, 262, 275, 285, 293, 296, 299]",
