Event,Time,SfcId,Result,Resource,Vnffgs,Reason
+,1.0,22,False,"[np.int64(383), np.int64(384), np.int64(13105)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,23,False,"[np.int64(383), np.int64(384), np.int64(13105)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,24,True,"[np.int64(363), np.int64(365), np.int64(12165)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24]",
+,1.0,25,True,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",
+,1.0,26,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,27,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,28,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,29,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,30,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,31,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,32,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,33,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,34,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,35,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,36,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,37,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,38,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,39,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,40,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,41,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,42,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,43,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,44,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,45,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,46,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,47,False,"[np.int64(345), np.int64(346), np.int64(11427)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,48,True,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",
+,1.0,49,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,50,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,51,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,52,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,53,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,54,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,55,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,56,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,57,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,58,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,59,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,60,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,61,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,62,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,63,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,64,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,65,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,66,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,67,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,68,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,69,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,70,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,71,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,72,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,73,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,74,False,"[np.int64(325), np.int64(327), np.int64(11122)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,75,True,"[np.int64(309), np.int64(310), np.int64(10658)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75]",
+,1.0,76,False,"[np.int64(309), np.int64(310), np.int64(10658)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,77,True,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
+,1.0,78,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,79,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,80,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,81,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,82,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,83,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,84,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,85,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,86,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,87,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,88,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,89,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,90,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,91,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,92,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,93,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,94,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,95,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,96,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,97,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_CPU
+,1.0,98,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_NODE_RAM
+,1.0,99,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,2.0,0,False,"[np.int64(290), np.int64(291), np.int64(10231)]","[1, 2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,1,True,"[np.int64(308), np.int64(309), np.int64(11401)]","[2, 3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,2,True,"[np.int64(325), np.int64(326), np.int64(11942)]","[3, 5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,3,True,"[np.int64(348), np.int64(346), np.int64(13108)]","[5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,4,False,"[np.int64(348), np.int64(346), np.int64(13108)]","[5, 12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,5,True,"[np.int64(375), np.int64(369), np.int64(14138)]","[12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,6,False,"[np.int64(375), np.int64(369), np.int64(14138)]","[12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,7,False,"[np.int64(375), np.int64(369), np.int64(14138)]","[12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,8,False,"[np.int64(375), np.int64(369), np.int64(14138)]","[12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,9,False,"[np.int64(375), np.int64(369), np.int64(14138)]","[12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,10,False,"[np.int64(375), np.int64(369), np.int64(14138)]","[12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,11,False,"[np.int64(375), np.int64(369), np.int64(14138)]","[12, 15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,12,True,"[np.int64(390), np.int64(387), np.int64(15472)]","[15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,13,False,"[np.int64(390), np.int64(387), np.int64(15472)]","[15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,14,False,"[np.int64(390), np.int64(387), np.int64(15472)]","[15, 16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,15,True,"[np.int64(411), np.int64(407), np.int64(16348)]","[16, 17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,16,True,"[np.int64(433), np.int64(430), np.int64(17282)]","[17, 18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,17,True,"[np.int64(456), np.int64(455), np.int64(18037)]","[18, 19, 21, 24, 25, 48, 75, 77]",
-,2.0,18,True,"[np.int64(478), np.int64(473), np.int64(18746)]","[19, 21, 24, 25, 48, 75, 77]",
-,2.0,19,True,"[np.int64(488), np.int64(488), np.int64(19552)]","[21, 24, 25, 48, 75, 77]",
-,2.0,20,False,"[np.int64(488), np.int64(488), np.int64(19552)]","[21, 24, 25, 48, 75, 77]",
-,2.0,21,True,"[np.int64(507), np.int64(507), np.int64(20326)]","[24, 25, 48, 75, 77]",
-,2.0,22,False,"[np.int64(507), np.int64(507), np.int64(20326)]","[24, 25, 48, 75, 77]",
-,2.0,23,False,"[np.int64(507), np.int64(507), np.int64(20326)]","[24, 25, 48, 75, 77]",
-,2.0,24,True,"[np.int64(527), np.int64(526), np.int64(21266)]","[25, 48, 75, 77]",
-,2.0,25,True,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,26,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,27,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,28,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,29,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,30,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,31,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,32,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,33,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,34,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,35,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,36,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,37,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,38,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,39,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,40,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,41,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,42,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,43,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,44,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,45,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,46,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,47,False,"[np.int64(545), np.int64(545), np.int64(22004)]","[48, 75, 77]",
-,2.0,48,True,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,49,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,50,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,51,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,52,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,53,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,54,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,55,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,56,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,57,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,58,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,59,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,60,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,61,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,62,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,63,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,64,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,65,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,66,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,67,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,68,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,69,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,70,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,71,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
