Event,Time,SfcId,Result,Resource,Vnffgs,Reason
+,1.0,32,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,33,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,34,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,35,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,36,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,37,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,38,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,39,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,40,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,41,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,42,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,43,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,44,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,45,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,46,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,47,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,48,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,49,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,50,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,51,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,52,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,53,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,54,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,55,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,56,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,57,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,58,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,59,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,60,False,"[13664.777243880748, 23999913.59023232, 1082560.4626372433]","[5, 6, 7, 23, 25, 27, 28, 29]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,61,True,"[13644.908891535299, 23999913.32035657, 1082444.2407400012]","[5, 6, 7, 23, 25, 27, 28, 29, 61]",
+,1.0,62,False,"[13644.908891535299, 23999913.32035657, 1082444.2407400012]","[5, 6, 7, 23, 25, 27, 28, 29, 61]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,63,False,"[13644.908891535299, 23999913.32035657, 1082444.2407400012]","[5, 6, 7, 23, 25, 27, 28, 29, 61]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,64,False,"[13644.908891535299, 23999913.32035657, 1082444.2407400012]","[5, 6, 7, 23, 25, 27, 28, 29, 61]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,65,False,"[13644.908891535299, 23999913.32035657, 1082444.2407400012]","[5, 6, 7, 23, 25, 27, 28, 29, 61]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,66,False,"[13644.908891535299, 23999913.32035657, 1082444.2407400012]","[5, 6, 7, 23, 25, 27, 28, 29, 61]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,67,False,"[13644.908891535299, 23999913.32035657, 1082444.2407400012]","[5, 6, 7, 23, 25, 27, 28, 29, 61]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,68,False,"[13644.908891535299, 23999913.32035657, 1082444.2407400012]","[5, 6, 7, 23, 25, 27, 28, 29, 61]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,69,True,"[13623.535753174581, 23999912.96920119, 1082336.5058305387]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69]",
+,1.0,70,False,"[13623.535753174581, 23999912.96920119, 1082336.5058305387]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,71,True,"[13606.844164973309, 23999912.60834904, 1082241.167518683]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71]",
+,1.0,72,False,"[13606.844164973309, 23999912.60834904, 1082241.167518683]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,73,True,"[13592.72275628654, 23999912.257413704, 1082167.630173482]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73]",
+,1.0,74,False,"[13592.72275628654, 23999912.257413704, 1082167.630173482]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,75,False,"[13592.72275628654, 23999912.257413704, 1082167.630173482]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,76,False,"[13592.72275628654, 23999912.257413704, 1082167.630173482]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,77,False,"[13592.72275628654, 23999912.257413704, 1082167.630173482]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,78,True,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",
+,1.0,79,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,80,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,81,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,82,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,83,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,84,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,85,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,86,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,87,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,88,False,"[13568.211395313909, 23999911.786353968, 1082043.777935595]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,89,True,"[13549.651136883722, 23999911.5611549, 1081958.5428594737]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89]",
+,1.0,90,True,"[13527.990215011416, 23999911.28405143, 1081820.6434090238]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90]",
+,1.0,91,False,"[13527.990215011416, 23999911.28405143, 1081820.6434090238]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,92,False,"[13527.990215011416, 23999911.28405143, 1081820.6434090238]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,93,False,"[13527.990215011416, 23999911.28405143, 1081820.6434090238]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,94,False,"[13527.990215011416, 23999911.28405143, 1081820.6434090238]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,95,False,"[13527.990215011416, 23999911.28405143, 1081820.6434090238]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,96,False,"[13527.990215011416, 23999911.28405143, 1081820.6434090238]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,97,True,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",
+,1.0,98,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,99,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,100,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,101,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,102,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,103,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,104,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,105,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,106,False,"[13517.427042252946, 23999910.95498391, 1081758.9238140536]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,107,True,"[13495.942999009212, 23999910.592446554, 1081689.6278737504]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107]",
+,1.0,108,False,"[13495.942999009212, 23999910.592446554, 1081689.6278737504]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,109,True,"[13482.80585588363, 23999910.195049983, 1081610.3131758636]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109]",
+,1.0,110,False,"[13482.80585588363, 23999910.195049983, 1081610.3131758636]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,111,False,"[13482.80585588363, 23999910.195049983, 1081610.3131758636]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,112,False,"[13482.80585588363, 23999910.195049983, 1081610.3131758636]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,113,True,"[13477.386842496155, 23999909.828753684, 1081586.9120198917]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113]",
+,1.0,114,True,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",
+,1.0,115,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,116,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,117,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,118,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,119,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,120,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,121,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,122,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,123,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,124,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,125,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,126,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,127,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,128,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,129,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,130,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,131,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,132,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,133,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,134,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,135,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,1.0,136,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,137,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,1.0,138,False,"[13446.228276872054, 23999909.466332458, 1081408.7429127686]","[5, 6, 7, 23, 25, 27, 28, 29, 61, 69, 71, 73, 78, 89, 90, 97, 107, 109, 113, 114]",SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
